,bitcoinClose,ethereumClose,xrpClose,litecoinClose,tetherClose,date
0,11865.7,433.35,0.299661,59.93,1.0,2020-08-15
1,11768.87,437.4,0.300371,56.75,1.0,2020-08-14
2,11784.14,428.74,0.29780700000000004,57.74,1.02,2020-08-13
3,11584.93,391.02,0.28493,54.97,1.01,2020-08-12
4,11410.53,380.38,0.28444899999999995,54.39,1.0,2020-08-11
5,11878.11,395.89,0.294659,58.29,1.0,2020-08-10
6,11675.74,391.12,0.288653,57.14,1.0,2020-08-09
7,11754.05,393.99,0.294022,58.13,1.0,2020-08-08
8,11601.47,379.51,0.294664,57.25,1.0,2020-08-07
9,11779.77,394.96,0.303584,59.16,1.0,2020-08-06
10,11747.02,401.59,0.303311,59.01,1.0,2020-08-05
11,11205.89,389.88,0.300493,57.53,1.0,2020-08-04
12,11246.35,386.3,0.30994,58.47,1.0,2020-08-03
13,11053.61,370.67,0.287062,56.64,0.997851,2020-08-02
14,11759.59,385.2,0.289529,61.29,0.9970129999999999,2020-08-01
15,11323.47,345.55,0.258904,58.0,1.0,2020-07-31
16,11111.21,334.59,0.244522,56.64,1.0,2020-07-30
17,11100.47,318.19,0.24309899999999998,55.17,1.0,2020-07-29
18,10912.82,316.66,0.230277,55.58,1.0,2020-07-28
19,10990.87,321.51,0.22367199999999998,52.95,1.0,2020-07-27
20,9905.17,309.64,0.214982,47.98,0.998871,2020-07-26
21,9677.11,304.06,0.214102,48.8,0.9980620000000001,2020-07-25
22,9536.89,279.22,0.204049,44.18,0.998993,2020-07-24
23,9581.07,274.69,0.207578,44.85,0.998186,2020-07-23
24,9525.36,262.19,0.203342,44.94,1.0,2020-07-22
25,9374.89,245.02,0.198988,43.62,0.9988940000000001,2020-07-21
26,9164.23,236.15,0.19506500000000002,41.98,1.0,2020-07-20
27,9185.82,238.49,0.19913499999999998,42.55,0.998352,2020-07-19
28,9159.04,235.48,0.19934100000000002,42.43,0.9987950000000001,2020-07-18
29,9151.39,232.77,0.19428099999999998,41.91,0.999616,2020-07-17
30,9132.23,233.64,0.194048,42.04,0.99998,2020-07-16
31,9192.84,238.42,0.19711099999999998,43.28,0.999444,2020-07-15
32,9243.21,240.21,0.19880899999999999,43.8,0.9990459999999999,2020-07-14
33,9243.61,239.6,0.198575,43.92,0.999552,2020-07-13
34,9276.5,242.13,0.20053800000000002,44.64,0.998634,2020-07-12
35,9240.35,239.46,0.20119700000000001,44.68,1.0,2020-07-11
36,9278.81,240.98,0.198652,44.25,0.999986,2020-07-10
37,9277.97,243.02,0.20290999999999998,44.54,1.0,2020-07-09
38,9428.33,246.67,0.204692,45.2,0.9998600000000001,2020-07-08
39,9252.28,239.08,0.18478699999999998,43.32,0.999207,2020-07-07
40,9375.47,241.51,0.188567,43.96,1.0,2020-07-06
41,9073.94,227.66,0.177017,41.6,0.998899,2020-07-05
42,9132.49,229.07,0.177984,42.07,1.0,2020-07-04
43,9087.3,225.39,0.176336,41.21,0.9995209999999999,2020-07-03
44,9123.41,229.39,0.177244,41.49,1.02,2020-07-02
45,9228.33,231.11,0.176976,41.7,1.0,2020-07-01
46,9137.99,226.31,0.17587,41.47,0.9999040000000001,2020-06-30
47,9190.85,228.19,0.17795899999999998,41.85,1.0,2020-06-29
48,9143.58,225.35,0.17769200000000002,41.41,1.0,2020-06-28
49,9045.39,222.96,0.176851,41.56,1.0,2020-06-27
50,9162.92,229.67,0.182671,43.32,0.998956,2020-06-26
51,9264.81,232.94,0.18357,42.56,1.0,2020-06-25
52,9313.61,235.77,0.184272,42.84,1.0,2020-06-24
53,9629.66,244.14,0.18868,44.18,1.0,2020-06-23
54,9648.72,242.53,0.189272,44.19,0.997925,2020-06-22
55,9303.63,228.99,0.18561,43.09,1.0,2020-06-21
56,9332.34,229.27,0.1885,43.35,0.998884,2020-06-20
57,9288.02,227.14,0.18679,42.68,0.9938290000000001,2020-06-19
58,9411.84,232.1,0.190957,43.56,1.0,2020-06-18
59,9480.26,233.03,0.193443,44.03,1.0,2020-06-17
60,9538.02,234.42,0.191307,43.88,1.0,2020-06-16
61,9450.7,229.93,0.193074,43.91,1.0,2020-06-15
62,9386.79,234.11,0.191617,44.08,1.01,2020-06-14
63,9475.28,238.91,0.193106,45.09,1.0,2020-06-13
64,9480.84,237.49,0.193943,44.83,1.0,2020-06-12
65,9321.78,231.7,0.19018,43.51,1.0,2020-06-11
66,9870.09,247.44,0.202938,46.68,1.0,2020-06-10
67,9795.7,244.91,0.202013,46.07,1.0,2020-06-09
68,9771.49,246.31,0.203771,46.47,1.0,2020-06-08
69,9758.85,245.17,0.203449,46.67,1.0,2020-06-07
70,9653.68,241.93,0.20314200000000002,46.73,0.999303,2020-06-06
71,9665.53,241.22,0.204092,47.05,1.0,2020-06-05
72,9800.64,244.43,0.20498200000000003,47.64,1.0,2020-06-04
73,9656.72,244.18,0.203663,47.17,1.0,2020-06-03
74,9529.8,237.22,0.202764,45.92,0.997524,2020-06-02
75,10167.27,246.99,0.210249,48.13,1.0,2020-06-01
76,9461.06,230.98,0.202906,45.59,0.998033,2020-05-31
77,9700.41,242.35,0.20622,47.54,1.0,2020-05-30
78,9439.12,220.68,0.198348,44.65,1.0,2020-05-29
79,9525.75,219.84,0.200595,44.76,1.0,2020-05-28
80,9181.02,208.86,0.197857,43.86,1.0,2020-05-27
81,8835.05,201.9,0.193975,42.43,0.998008,2020-05-26
82,8906.93,205.32,0.197327,42.95,1.0,2020-05-25
83,8790.37,202.37,0.195431,42.45,1.0,2020-05-24
84,9209.29,208.69,0.198856,44.03,1.01,2020-05-23
85,9182.58,207.17,0.200343,44.21,1.0,2020-05-22
86,9081.76,199.88,0.195509,42.74,1.0,2020-05-21
87,9522.98,210.1,0.201707,44.17,0.998948,2020-05-20
88,9729.04,213.45,0.204028,45.38,0.9960190000000001,2020-05-19
89,9726.57,214.53,0.20517600000000003,45.2,1.0,2020-05-18
90,9670.74,207.16,0.201255,43.64,1.0,2020-05-17
91,9377.01,200.68,0.200032,43.21,1.0,2020-05-16
92,9328.2,195.62,0.19891099999999998,42.83,1.0,2020-05-15
93,9733.72,202.95,0.203129,43.95,0.9988600000000001,2020-05-14
94,9269.99,199.19,0.20148,43.13,1.0,2020-05-13
95,8804.48,189.31,0.19763699999999998,42.11,1.0,2020-05-12
96,8601.8,185.91,0.19406400000000001,41.7,0.9983639999999999,2020-05-11
97,8756.43,188.6,0.198176,42.37,1.0,2020-05-10
98,9593.9,211.6,0.216902,47.27,1.0,2020-05-09
99,9842.67,212.99,0.219827,47.88,1.0,2020-05-08
100,9951.52,212.29,0.218917,47.33,1.0,2020-05-07
101,9268.76,204.06,0.21520999999999998,45.94,1.02,2020-05-06
102,9003.07,206.77,0.21646300000000002,46.79,1.0,2020-05-05
103,8912.65,208.17,0.21896300000000002,47.47,1.01,2020-05-04
104,8897.47,210.93,0.219414,48.27,1.0,2020-05-03
105,8988.6,215.33,0.22391399999999997,49.46,1.0,2020-05-02
106,8864.77,214.22,0.219248,47.79,1.01,2020-05-01
107,8658.55,207.6,0.212761,46.71,1.01,2020-04-30
108,8801.04,216.97,0.22743200000000002,49.18,1.01,2020-04-29
109,7807.06,198.42,0.215484,46.03,1.01,2020-04-28
110,7795.6,197.22,0.197978,44.71,1.0,2020-04-27
111,7679.87,197.32,0.196805,44.69,1.0,2020-04-26
112,7569.94,195.52,0.195054,44.71,1.0,2020-04-25
113,7550.9,189.24,0.193665,44.81,1.01,2020-04-24
114,7429.72,185.03,0.191711,42.94,0.997692,2020-04-23
115,7117.21,182.6,0.18797,41.89,1.0,2020-04-22
116,6880.32,172.74,0.184328,41.04,1.01,2020-04-21
117,6881.96,172.3,0.18349000000000001,40.83,1.0,2020-04-20
118,7189.42,181.61,0.190859,42.63,1.01,2020-04-19
119,7257.66,186.91,0.194925,44.36,1.0,2020-04-18
120,7096.18,171.64,0.190202,42.75,1.01,2020-04-17
121,7116.8,172.16,0.190104,42.69,1.0,2020-04-16
122,6642.11,153.29,0.18127000000000001,39.59,0.9995290000000001,2020-04-15
123,6842.43,157.6,0.185335,41.05,0.996806,2020-04-14
124,6845.04,156.28,0.18773199999999998,41.2,1.0,2020-04-13
125,6971.09,161.14,0.190135,42.45,1.01,2020-04-12
126,6859.08,158.22,0.188063,42.32,0.998116,2020-04-11
127,6865.49,158.41,0.18746400000000002,42.27,1.0,2020-04-10
128,7302.09,170.81,0.198257,46.38,1.0,2020-04-09
129,7334.1,172.64,0.200869,46.32,0.999124,2020-04-08
130,7176.41,165.1,0.192093,44.67,0.9986290000000001,2020-04-07
131,7271.78,169.14,0.19550599999999999,44.39,0.992833,2020-04-06
132,6791.13,143.55,0.17940599999999998,40.67,1.0,2020-04-05
133,6867.53,145.22,0.181732,40.68,1.0,2020-04-04
134,6733.39,142.09,0.17946700000000002,40.36,1.0,2020-04-03
135,6793.62,142.03,0.17864000000000002,39.87,1.0,2020-04-02
136,6606.78,135.63,0.175323,39.38,1.0,2020-04-01
137,6438.64,133.59,0.17456300000000002,39.3,1.0,2020-03-31
138,6429.84,132.9,0.172171,39.14,1.01,2020-03-30
139,5922.04,125.58,0.163829,37.33,1.0,2020-03-29
140,6242.19,130.99,0.175783,38.87,0.999704,2020-03-28
141,6469.8,133.94,0.17619500000000002,38.92,1.01,2020-03-27
142,6716.44,138.36,0.175019,40.16,0.998483,2020-03-26
143,6681.06,136.2,0.161633,39.15,0.9985940000000001,2020-03-25
144,6734.8,138.76,0.16225499999999998,40.49,1.0,2020-03-24
145,6416.31,134.91,0.157419,38.77,0.996812,2020-03-23
146,5830.25,123.32,0.15021400000000001,35.63,0.9990319999999999,2020-03-22
147,6185.07,132.82,0.158179,38.34,1.0,2020-03-21
148,6198.78,132.74,0.156868,38.13,0.997556,2020-03-20
149,6191.19,136.59,0.165037,39.07,1.0,2020-03-19
150,5238.44,114.84,0.1431,33.68,0.974248,2020-03-18
151,5225.63,113.94,0.144524,33.56,0.976145,2020-03-17
152,5014.48,110.61,0.14106300000000002,32.88,0.9970040000000001,2020-03-16
153,5392.31,125.21,0.153902,36.44,1.0,2020-03-15
154,5200.37,123.31,0.147292,34.4,1.0,2020-03-14
155,5563.71,133.2,0.159352,37.44,0.9996290000000001,2020-03-13
156,4970.79,112.35,0.13963499999999998,30.93,1.05,2020-03-12
157,7911.43,194.87,0.208096,48.46,0.998806,2020-03-11
158,7909.73,200.77,0.21223499999999998,50.26,1.0,2020-03-10
159,7923.64,201.99,0.209181,50.17,0.9990479999999999,2020-03-09
160,8108.12,200.69,0.206904,51.73,1.01,2020-03-08
161,8909.95,237.85,0.237071,60.55,1.0,2020-03-07
162,9122.55,243.53,0.244088,63.03,0.9984299999999999,2020-03-06
163,9078.76,229.27,0.23958200000000002,62.05,1.0,2020-03-05
164,8755.25,224.52,0.23453000000000002,60.38,1.0,2020-03-04
165,8787.79,224.48,0.234381,61.14,1.0,2020-03-03
166,8869.67,230.57,0.238747,61.0,0.995,2020-03-02
167,8562.45,218.97,0.228846,57.96,1.0,2020-03-01
168,8599.51,219.85,0.23119299999999998,58.54,1.01,2020-02-29
169,8672.46,226.76,0.236296,59.76,0.9970889999999999,2020-02-28
170,8784.49,226.75,0.237116,61.51,0.9984129999999999,2020-02-27
171,8820.52,225.68,0.23085100000000003,61.01,1.0,2020-02-26
172,9341.71,247.82,0.25341199999999997,71.18,1.0,2020-02-25
173,9650.17,265.22,0.270627,75.54,0.9988,2020-02-24
174,9924.52,273.75,0.282711,79.54,0.998017,2020-02-23
175,9663.18,262.33,0.275901,75.13,1.0,2020-02-22
176,9686.44,265.6,0.274938,73.45,1.0,2020-02-21
177,9608.48,257.95,0.272396,69.62,1.0,2020-02-20
178,9633.39,259.76,0.277602,71.14,1.0,2020-02-19
179,10142.0,281.94,0.297913,77.04,1.0,2020-02-18
180,9690.14,266.36,0.286572,73.25,0.998474,2020-02-17
181,9934.43,259.89,0.295034,75.15,0.9992719999999999,2020-02-16
182,9889.42,264.73,0.306236,76.51,0.999128,2020-02-15
183,10312.12,284.22,0.33482199999999995,82.99,1.0,2020-02-14
184,10214.38,268.1,0.326706,80.4,0.9985790000000001,2020-02-13
185,10326.05,265.41,0.30439299999999997,81.3,1.0,2020-02-12
186,10208.24,235.85,0.280141,76.6,0.998423,2020-02-11
187,9856.61,223.52,0.27408000000000005,74.34,1.0,2020-02-10
188,10116.67,228.58,0.282457,77.09,1.0,2020-02-09
189,9865.12,223.15,0.27724299999999996,76.47,0.999534,2020-02-08
190,9795.94,222.73,0.27928400000000003,74.36,0.997751,2020-02-07
191,9729.8,212.34,0.28221399999999996,73.39,0.997216,2020-02-06
192,9613.42,204.23,0.277468,72.49,1.0,2020-02-05
193,9180.96,189.25,0.266808,68.2,1.0,2020-02-04
194,9293.52,189.87,0.254627,69.78,0.9989129999999999,2020-02-03
195,9344.37,188.62,0.250734,70.23,1.0,2020-02-02
196,9392.88,183.67,0.24145500000000003,70.82,1.0,2020-02-01
197,9350.53,180.16,0.239233,67.88,1.0,2020-01-31
198,9508.99,184.69,0.243642,68.16,1.0,2020-01-30
199,9316.63,175.05,0.23573000000000002,60.08,1.0,2020-01-29
200,9358.59,176.37,0.238488,60.67,1.0,2020-01-28
201,8909.82,170.93,0.23122199999999998,58.76,1.0,2020-01-27
202,8596.83,168.08,0.230686,56.21,1.0,2020-01-26
203,8367.85,161.28,0.220427,53.7,1.0,2020-01-25
204,8445.43,163.05,0.223041,54.53,1.0,2020-01-24
205,8406.52,162.93,0.226104,54.63,0.998409,2020-01-23
206,8680.88,168.29,0.236056,58.35,1.0,2020-01-22
207,8745.89,169.7,0.237166,57.65,1.0,2020-01-21
208,8657.64,167.12,0.233296,57.2,1.0,2020-01-20
209,8706.25,166.97,0.235585,57.8,0.9985350000000001,2020-01-19
210,8942.81,175.37,0.243286,59.41,1.0,2020-01-18
211,8929.04,170.78,0.23877600000000002,61.49,1.0,2020-01-17
212,8723.79,164.39,0.22857399999999997,57.62,0.999231,2020-01-16
213,8807.01,166.23,0.232895,58.05,0.999656,2020-01-15
214,8827.76,165.96,0.23468699999999998,58.48,1.0,2020-01-14
215,8144.19,144.23,0.212617,49.73,1.0,2020-01-13
216,8192.49,145.87,0.215633,51.08,1.0,2020-01-12
217,8037.54,142.93,0.211851,49.26,1.0,2020-01-11
218,8166.55,143.96,0.212306,48.73,1.0,2020-01-10
219,7879.07,138.98,0.20489899999999997,45.22,1.01,2020-01-09
220,8079.86,141.26,0.20902600000000002,45.65,1.0,2020-01-08
221,8163.69,143.54,0.213917,46.42,1.0,2020-01-07
222,7769.22,144.3,0.22150999999999998,45.82,1.0,2020-01-06
223,7411.32,136.28,0.195537,43.55,1.01,2020-01-05
224,7410.66,135.07,0.194355,43.33,1.01,2020-01-04
225,7344.88,134.17,0.193521,42.42,1.0,2020-01-03
226,6985.47,127.41,0.18804300000000002,39.82,1.0,2020-01-02
227,7200.17,130.8,0.192667,42.02,0.9998360000000001,2020-01-01
228,7193.6,129.61,0.192894,41.34,0.9996790000000001,2019-12-31
229,7293.0,132.63,0.194474,42.75,1.01,2019-12-30
230,7422.65,134.76,0.197051,43.67,1.0,2019-12-29
231,7317.99,128.32,0.193222,42.84,1.0,2019-12-28
232,7290.09,127.21,0.191102,41.18,1.01,2019-12-27
233,7238.97,126.36,0.190394,40.27,1.0,2019-12-26
234,7275.16,126.45,0.190719,40.63,1.0,2019-12-25
235,7322.53,129.06,0.192198,40.68,1.01,2019-12-24
236,7355.63,128.61,0.190943,40.85,1.01,2019-12-23
237,7511.59,132.37,0.196978,41.97,1.0,2019-12-22
238,7191.16,128.13,0.194082,40.0,1.01,2019-12-21
239,7218.82,129.07,0.19531600000000002,40.29,1.01,2019-12-20
240,7202.84,129.32,0.19081900000000002,39.92,1.01,2019-12-19
241,7276.8,133.09,0.196176,40.78,1.01,2019-12-18
242,6640.52,122.6,0.183699,37.08,0.993339,2019-12-17
243,6932.48,133.61,0.207225,40.37,1.0,2019-12-16
244,7152.3,143.11,0.21860100000000002,43.76,1.0,2019-12-15
245,7124.67,142.87,0.217356,43.72,1.01,2019-12-14
246,7269.68,144.94,0.220755,44.45,1.0,2019-12-13
247,7243.13,145.6,0.21985900000000003,44.08,1.01,2019-12-12
248,7217.43,143.61,0.22205300000000003,43.95,1.01,2019-12-11
249,7278.12,146.27,0.224302,44.64,1.01,2019-12-10
250,7400.9,148.23,0.22545199999999999,44.94,1.0,2019-12-09
251,7564.35,151.26,0.230435,45.95,1.01,2019-12-08
252,7556.24,148.77,0.22844499999999998,45.64,1.01,2019-12-07
253,7547.0,149.19,0.225505,45.67,1.0,2019-12-06
254,7448.31,149.25,0.22292800000000002,45.3,1.01,2019-12-05
255,7252.03,146.75,0.216348,45.19,1.01,2019-12-04
256,7320.15,147.96,0.21986999999999998,45.38,1.0,2019-12-03
257,7321.99,149.06,0.219581,45.82,1.0,2019-12-02
258,7424.29,151.19,0.225333,47.71,1.0,2019-12-01
259,7569.63,152.54,0.22647399999999998,47.48,1.0,2019-11-30
260,7761.24,155.3,0.230217,48.88,1.0,2019-11-29
261,7463.11,151.72,0.22457,47.06,1.0,2019-11-28
262,7531.66,153.01,0.225081,48.01,1.01,2019-11-27
263,7218.37,148.97,0.22214499999999998,47.27,1.01,2019-11-26
264,7146.13,146.48,0.21862199999999998,45.83,1.0,2019-11-25
265,7047.92,142.83,0.22318400000000002,44.73,1.02,2019-11-24
266,7397.8,153.42,0.236188,48.71,1.01,2019-11-23
267,7296.58,150.27,0.2316,47.62,1.0,2019-11-22
268,7642.75,161.46,0.24376599999999998,50.88,1.0,2019-11-21
269,8027.27,175.7,0.251364,55.29,1.01,2019-11-20
270,8206.15,177.46,0.2565,55.62,1.01,2019-11-19
271,8309.29,180.56,0.255653,56.8,1.01,2019-11-18
272,8577.98,185.12,0.265253,59.57,1.01,2019-11-17
273,8550.76,183.35,0.263886,58.57,1.01,2019-11-16
274,8491.99,180.52,0.261654,57.81,1.0,2019-11-15
275,8708.1,186.0,0.270391,59.43,1.01,2019-11-14
276,8808.26,188.26,0.273036,61.11,1.0,2019-11-13
277,8815.66,186.84,0.272418,61.34,1.0,2019-11-12
278,8757.79,185.49,0.275086,61.9,1.0,2019-11-11
279,9055.53,189.48,0.280204,63.84,1.0,2019-11-10
280,8813.58,185.03,0.280196,61.95,1.0,2019-11-09
281,8804.88,184.21,0.276953,60.53,1.0,2019-11-08
282,9267.56,187.98,0.292431,61.84,1.01,2019-11-07
283,9360.88,191.59,0.31008600000000003,64.27,1.0,2019-11-06
284,9342.53,189.3,0.301255,63.3,1.0,2019-11-05
285,9412.61,186.36,0.299937,61.57,1.0,2019-11-04
286,9235.35,182.43,0.291261,58.63,1.0,2019-11-03
287,9324.72,183.93,0.296263,58.6,1.0,2019-11-02
288,9261.1,183.97,0.292642,58.58,1.0,2019-11-01
289,9199.58,183.97,0.296358,58.78,1.01,2019-10-31
290,9205.73,184.69,0.296555,58.42,1.01,2019-10-30
291,9427.69,190.34,0.301956,59.87,1.0,2019-10-29
292,9256.15,182.66,0.296007,58.13,1.0,2019-10-28
293,9551.71,184.24,0.2981,59.91,1.0,2019-10-27
294,9244.97,179.84,0.293699,56.78,1.0,2019-10-26
295,8660.7,181.52,0.298165,56.94,1.0,2019-10-25
296,7493.49,162.17,0.278491,50.07,1.01,2019-10-24
297,7514.67,162.4,0.27414299999999997,49.63,1.0,2019-10-23
298,8078.2,172.3,0.291607,53.74,1.0,2019-10-22
299,8243.72,174.92,0.292979,54.94,1.0,2019-10-21
300,8222.08,175.53,0.294179,54.93,1.0,2019-10-20
301,7988.56,172.91,0.293022,54.03,1.01,2019-10-19
302,7973.21,173.62,0.295005,53.49,1.0,2019-10-18
303,8103.91,178.03,0.302315,54.88,1.0,2019-10-17
304,8047.53,176.01,0.28464,52.92,1.01,2019-10-16
305,8205.37,181.41,0.288702,54.94,1.0,2019-10-15
306,8374.69,186.96,0.296523,56.98,1.0,2019-10-14
307,8321.01,182.08,0.277765,56.71,1.0,2019-10-13
308,8336.56,180.83,0.27319099999999996,55.98,1.0,2019-10-12
309,8321.76,182.57,0.271099,56.3,1.01,2019-10-11
310,8586.47,191.66,0.272073,57.78,1.0,2019-10-10
311,8595.74,193.29,0.281627,59.43,1.01,2019-10-09
312,8228.78,182.02,0.278459,57.4,1.01,2019-10-08
313,8245.62,181.19,0.275685,57.79,1.01,2019-10-07
314,7988.16,173.06,0.257705,55.41,1.01,2019-10-06
315,8151.5,176.35,0.25345700000000004,56.84,1.0,2019-10-05
316,8205.94,176.99,0.25393499999999997,56.85,1.01,2019-10-04
317,8259.99,175.2,0.24786,56.55,1.0,2019-10-03
318,8393.04,180.71,0.253539,56.51,1.0,2019-10-02
319,8343.28,177.34,0.249565,56.06,1.01,2019-10-01
320,8293.87,179.87,0.25593299999999997,56.06,1.0,2019-09-30
321,8104.19,170.5,0.24138800000000002,54.32,1.01,2019-09-29
322,8245.92,174.57,0.242571,55.68,1.0,2019-09-28
323,8251.85,174.71,0.24402100000000002,56.36,1.01,2019-09-27
324,8118.97,166.73,0.243784,55.54,1.0,2019-09-26
325,8486.99,170.89,0.246441,57.66,1.01,2019-09-25
326,8620.57,168.11,0.23522600000000002,55.82,1.01,2019-09-24
327,9729.32,201.92,0.268675,66.85,1.0,2019-09-23
328,10070.39,211.55,0.278931,72.62,1.0,2019-09-22
329,10019.72,215.52,0.289443,73.52,1.0,2019-09-21
330,10181.64,218.05,0.29447,75.15,1.0,2019-09-20
331,10266.41,221.28,0.30244099999999996,77.06,1.0,2019-09-19
332,10198.25,211.39,0.313776,77.97,1.0,2019-09-18
333,10241.27,208.61,0.285013,74.22,1.0,2019-09-17
334,10276.79,197.11,0.260952,72.57,1.0,2019-09-16
335,10347.71,189.79,0.261628,70.32,1.0,2019-09-15
336,10358.05,188.11,0.261167,70.56,1.0,2019-09-14
337,10360.55,181.11,0.25555100000000003,68.99,1.0,2019-09-13
338,10410.13,181.02,0.254811,69.23,1.0,2019-09-12
339,10178.37,178.73,0.255956,69.92,1.0,2019-09-11
340,10115.98,179.79,0.258671,70.82,0.999806,2019-09-10
341,10334.97,181.15,0.259562,70.19,1.0,2019-09-09
342,10441.28,181.36,0.26308400000000004,70.55,1.01,2019-09-08
343,10517.25,178.26,0.260687,69.04,1.01,2019-09-07
344,10353.3,169.96,0.25234,65.23,1.0,2019-09-06
345,10575.53,174.22,0.256346,65.4,1.0,2019-09-05
346,10594.49,175.99,0.259905,67.29,1.0,2019-09-04
347,10623.54,179.5,0.263139,69.13,1.0,2019-09-03
348,10346.76,178.35,0.26082,66.94,1.0,2019-09-02
349,9757.97,171.63,0.258054,66.14,1.0,2019-09-01
350,9630.66,172.47,0.259204,64.58,1.0,2019-08-31
351,9598.17,168.83,0.256218,64.33,1.0,2019-08-30
352,9510.2,169.52,0.25704499999999997,64.1,1.0,2019-08-29
353,9754.42,173.89,0.25745,67.43,0.9969180000000001,2019-08-28
354,10185.5,187.52,0.26961799999999997,72.84,0.999137,2019-08-27
355,10370.82,188.93,0.27078800000000003,73.86,1.0,2019-08-26
356,10138.52,186.84,0.270088,72.31,0.999559,2019-08-25
357,10159.96,191.29,0.27255300000000005,73.46,1.0,2019-08-24
358,10407.97,194.71,0.276545,75.4,1.0,2019-08-23
359,10131.06,191.33,0.270944,73.6,1.0,2019-08-22
360,10138.05,186.89,0.266261,72.96,0.9944719999999999,2019-08-21
361,10763.23,196.57,0.275806,75.2,1.0,2019-08-20
362,10916.05,203.09,0.283328,77.26,1.0,2019-08-19
363,10345.81,194.49,0.282646,76.27,1.0,2019-08-18
364,10231.74,185.69,0.265721,72.8,1.0,2019-08-17
365,10374.34,185.44,0.261971,74.92,1.0,2019-08-16
366,10311.55,188.5,0.264882,76.39,1.0,2019-08-15
367,10051.7,186.61,0.263343,76.06,0.993267,2019-08-14
368,10895.83,208.71,0.296639,84.41,0.996607,2019-08-13
369,11382.62,211.29,0.300322,85.75,0.9984270000000001,2019-08-12
370,11523.58,216.09,0.301915,89.75,0.99765,2019-08-11
371,11354.02,206.73,0.298721,85.42,0.999664,2019-08-10
372,11862.94,210.49,0.29734299999999997,84.44,0.998742,2019-08-09
373,11966.41,220.94,0.307661,90.03,0.9974540000000001,2019-08-08
374,11941.97,226.39,0.311969,90.91,1.0,2019-08-07
375,11478.17,226.02,0.31132600000000005,93.07,0.9982110000000001,2019-08-06
376,11805.65,234.22,0.32356399999999996,96.83,1.01,2019-08-05
377,10970.18,222.67,0.319842,93.2,1.01,2019-08-04
378,10821.73,222.49,0.316757,94.58,1.0,2019-08-03
379,10518.17,217.87,0.312394,94.94,1.0,2019-08-02
380,10399.67,217.81,0.317906,99.18,1.01,2019-08-01
381,10085.63,218.65,0.320909,98.51,1.0,2019-07-31
382,9607.42,210.52,0.31847,90.57,1.0,2019-07-30
383,9519.15,211.27,0.310658,90.43,1.0,2019-07-29
384,9552.86,211.19,0.312288,89.77,1.0,2019-07-28
385,9477.68,207.41,0.310528,88.89,0.9989040000000001,2019-07-27
386,9870.3,219.63,0.32353000000000004,94.31,1.0,2019-07-26
387,9911.84,219.62,0.31481,93.45,1.0,2019-07-25
388,9811.93,217.05,0.315947,94.31,1.0,2019-07-24
389,9900.77,212.73,0.30992600000000003,90.62,0.9976309999999999,2019-07-23
390,10343.11,217.56,0.322106,95.42,1.0,2019-07-22
391,10599.11,225.63,0.331309,99.63,1.0,2019-07-21
392,10767.14,229.12,0.33320900000000003,100.61,1.01,2019-07-20
393,10530.73,221.33,0.32060500000000003,98.4,1.0,2019-07-19
394,10666.48,226.57,0.323176,101.09,1.01,2019-07-18
395,9693.8,211.48,0.31061300000000003,89.81,1.01,2019-07-17
396,9477.64,199.19,0.29672600000000005,79.5,0.995924,2019-07-16
397,10895.09,229.78,0.31531,90.92,1.01,2019-07-15
398,10256.06,227.58,0.30642600000000003,89.77,0.9999950000000001,2019-07-14
399,11392.38,269.46,0.332179,101.02,0.9986940000000001,2019-07-13
400,11815.99,276.28,0.344118,105.3,1.01,2019-07-12
401,11358.66,268.7,0.330335,102.64,0.9965139999999999,2019-07-11
402,12156.51,290.0,0.363775,108.5,0.999782,2019-07-10
403,12573.81,308.88,0.39416799999999996,119.43,1.0,2019-07-09
404,12285.96,313.25,0.401533,123.29,1.0,2019-07-08
405,11450.85,305.7,0.397047,120.32,1.0,2019-07-07
406,11208.55,287.55,0.38905500000000004,117.82,0.99741,2019-07-06
407,10978.46,288.0,0.37896399999999997,118.35,1.0,2019-07-05
408,11215.44,284.52,0.388719,119.98,0.9999290000000001,2019-07-04
409,11961.27,303.1,0.408532,122.56,1.01,2019-07-03
410,10801.68,291.6,0.400204,119.24,1.0,2019-07-02
411,10583.13,293.64,0.406862,122.58,0.996052,2019-07-01
412,10817.16,290.7,0.396411,122.25,0.9924870000000001,2019-06-30
413,11959.37,320.06,0.429378,133.66,0.998604,2019-06-29
414,12407.33,311.23,0.42731499999999994,120.15,1.0,2019-06-28
415,11182.81,294.27,0.408754,114.4,0.9857389999999999,2019-06-27
416,13016.23,336.75,0.467451,131.27,0.991819,2019-06-26
417,11790.92,318.13,0.468229,136.49,0.999333,2019-06-25
418,11011.1,310.42,0.470088,135.53,0.997842,2019-06-24
419,10855.37,307.83,0.468291,136.88,0.996691,2019-06-23
420,10701.69,309.38,0.474764,141.9,0.995817,2019-06-22
421,10144.56,294.91,0.443188,138.88,1.0,2019-06-21
422,9527.16,271.7,0.42982299999999996,135.48,1.0,2019-06-20
423,9273.52,269.43,0.436817,136.6,1.0,2019-06-19
424,9081.76,265.05,0.42876099999999995,135.16,0.9999520000000001,2019-06-18
425,9320.35,274.35,0.44808000000000003,134.44,1.0,2019-06-17
426,8994.49,269.22,0.427516,137.12,1.0,2019-06-16
